TransactionID,CustomerID,BranchName,City,TransactionType,Amount,Date,Status,FailureReason
TXN68486,CUST3005,T Nagar,Chennai,Withdrawal,6019.48,2024-07-25,Failed,Limit Exceeded
TXN39218,CUST8195,T Nagar,Chennai,Deposit,51209.6,2025-03-29,FAIL,Insufficient Funds
TXN35753,CUST5707,T Nagar,Chennai,Withdrawal,80253.12,2024-12-29,Failed,Technical Error
TXN59823,CUST5865,T Nagar,Chennai,Withdrawal,59063.24,2024-11-18,FAIL,Network Issue
TXN56071,CUST3335,T Nagar,Chennai,Transfer,6673.51,2025-03-05,FAIL,Insufficient Funds
TXN27365,CUST3869,T Nagar,Chennai,Withdrawal,89073.69,2024-09-26,Failed,Account Closed
TXN95612,CUST5010,T Nagar,Chennai,Transfer,32508.49,2024-10-25,FAIL,Technical Error
TXN45062,CUST5074,T Nagar,Chennai,Transfer,17950.6,2025-03-31,FAIL,Limit Exceeded
TXN17521,CUST9384,T Nagar,Chennai,Withdrawal,40865.39,2024-05-20,FAIL,Limit Exceeded
TXN69492,CUST6535,T Nagar,Chennai,Deposit,98973.24,2024-06-16,Failed,Limit Exceeded
TXN59291,CUST7526,T Nagar,Chennai,Deposit,37903.37,2024-11-16,FAIL,Network Issue
TXN24294,CUST3031,T Nagar,Chennai,Deposit,60220.81,2025-04-27,Failed,Account Closed
TXN62190,CUST5364,T Nagar,Chennai,Withdrawal,3662.06,2025-04-04,FAIL,Network Issue
TXN12430,CUST7089,T Nagar,Chennai,Deposit,140.6,2024-06-20,FAIL,Account Closed
TXN88272,CUST1408,T Nagar,Chennai,Withdrawal,4258.05,2024-11-19,FAIL,Limit Exceeded
TXN40396,CUST5925,T Nagar,Chennai,Deposit,47323.78,2024-10-07,FAIL,Account Closed
TXN71451,CUST7810,T Nagar,Chennai,Withdrawal,62886.69,2025-03-16,FAIL,Account Closed
TXN69962,CUST6489,T Nagar,Chennai,Transfer,70461.75,2024-09-12,Failed,Insufficient Funds
TXN32039,CUST8668,T Nagar,Chennai,Withdrawal,39980.11,2025-03-11,FAIL,Insufficient Funds
TXN18938,CUST7701,T Nagar,Chennai,Transfer,67511.35,2024-11-12,FAIL,Technical Error
